semana_id,anio_epi,semana,fecha_inicio,fecha_fin,precipitacion_mm,precip_7d,precip_30d,precip_90d,spi3,spi6,spi12,tmin,tmax,tmean,humedad
2021-W34,2021,34,2021-08-23,2021-08-29,0.1,0.1,1.6,6.4,-1.914,-0.993,-1.205,20.971,28.243,23.714,77.714
2021-W35,2021,35,2021-08-30,2021-09-05,0.7,0.7,2.3,6.1,-1.883,-0.9,-1.205,20.914,28.371,23.686,77.714
2021-W36,2021,36,2021-09-06,2021-09-12,3.3,3.3,5.5,6.5,-1.741,-1.701,-1.208,21.029,27.086,23.343,80.571
2021-W37,2021,37,2021-09-13,2021-09-19,0.0,0.0,4.1,6.4,-1.707,-2.081,-1.209,20.443,28.186,23.271,78.571
2021-W38,2021,38,2021-09-20,2021-09-26,0.1,0.1,4.1,6.5,-1.586,-2.018,-1.21,20.929,27.729,23.529,77.714
2021-W39,2021,39,2021-09-27,2021-10-03,0.0,0.0,3.4,6.5,-1.528,-1.923,-1.211,20.4,28.771,23.543,75.286
2021-W40,2021,40,2021-10-04,2021-10-10,0.0,0.0,0.1,6.5,-1.488,-2.079,-1.213,20.329,29.143,23.543,75.571
2021-W41,2021,41,2021-10-11,2021-10-17,0.9,0.9,1.0,7.0,-1.483,-2.073,-1.212,20.857,29.071,23.986,76.571
2021-W42,2021,42,2021-10-18,2021-10-24,4.4,4.4,5.3,11.0,-1.34,-1.917,-1.201,21.243,28.7,24.057,79.286
2021-W43,2021,43,2021-10-25,2021-10-31,2.6,2.6,7.9,13.6,-1.307,-1.957,-1.192,21.557,29.357,24.414,77.143
2021-W44,2021,44,2021-11-01,2021-11-07,0.3,0.3,8.2,13.9,-1.341,-1.928,-1.196,21.043,27.829,23.629,77.286
2021-W45,2021,45,2021-11-08,2021-11-14,0.0,0.0,7.3,13.8,-1.363,-1.847,-1.203,20.7,28.1,23.443,77.143
2021-W46,2021,46,2021-11-15,2021-11-21,0.1,0.1,3.0,12.5,-1.503,-1.823,-1.201,20.0,28.886,23.314,75.143
2021-W47,2021,47,2021-11-22,2021-11-28,1.8,1.8,2.2,14.2,-1.472,-1.779,-1.197,20.686,28.014,23.457,77.571
2021-W48,2021,48,2021-11-29,2021-12-05,0.0,0.0,1.9,13.5,-1.46,-1.782,-1.206,21.6,29.3,24.443,75.286
2021-W49,2021,49,2021-12-06,2021-12-12,1.8,1.8,3.7,12.0,-1.614,-1.8,-1.277,22.043,29.486,24.857,75.714
2021-W50,2021,50,2021-12-13,2021-12-19,3.1,3.1,6.7,15.1,-1.573,-1.773,-1.293,21.971,28.271,24.6,77.857
2021-W51,2021,51,2021-12-20,2021-12-26,0.4,0.4,5.3,15.4,-1.602,-1.782,-1.326,21.829,29.771,24.886,75.286
2021-W52,2021,52,2021-12-27,2022-01-02,0.6,0.6,5.9,16.0,-1.655,-1.818,-1.332,22.186,29.443,25.129,74.714
2022-W01,2022,1,2022-01-03,2022-01-09,0.7,0.7,4.8,16.7,-1.826,-1.957,-1.371,22.529,30.814,25.757,70.857
2022-W02,2022,2,2022-01-10,2022-01-16,17.2,17.2,18.9,33.0,-1.607,-1.838,-1.445,23.3,29.1,25.614,76.857
2022-W03,2022,3,2022-01-17,2022-01-23,56.5,56.5,75.0,85.1,-1.11,-1.442,-1.401,22.643,29.929,25.7,76.714
2022-W04,2022,4,2022-01-24,2022-01-30,123.0,123.0,197.4,205.5,-0.477,-0.902,-1.261,23.214,27.814,24.886,84.714
2022-W05,2022,5,2022-01-31,2022-02-06,56.8,56.8,253.5,262.0,-0.505,-0.883,-1.188,23.086,28.571,25.2,82.714
2022-W06,2022,6,2022-02-07,2022-02-13,106.4,106.4,342.7,368.4,-0.308,-0.687,-1.152,22.971,28.286,25.143,81.714
2022-W07,2022,7,2022-02-14,2022-02-20,11.6,11.6,297.8,379.9,-0.584,-0.919,-1.25,23.9,29.414,26.043,78.714
2022-W08,2022,8,2022-02-21,2022-02-27,19.4,19.4,194.2,397.5,-0.823,-1.115,-1.241,23.471,28.471,25.571,80.857
2022-W09,2022,9,2022-02-28,2022-03-06,73.8,73.8,211.2,471.3,-0.789,-1.065,-1.199,23.614,28.871,25.6,82.0
2022-W10,2022,10,2022-03-07,2022-03-13,95.3,95.3,200.1,564.8,-0.733,-1.003,-1.633,23.229,29.5,25.714,84.857
2022-W11,2022,11,2022-03-14,2022-03-20,90.3,90.3,278.8,652.0,-0.615,-0.856,-1.672,23.414,29.214,25.543,85.714
2022-W12,2022,12,2022-03-21,2022-03-27,57.6,57.6,317.0,709.2,-0.584,-0.824,-1.613,24.086,29.0,25.943,84.0
2022-W13,2022,13,2022-03-28,2022-04-03,56.6,56.6,299.8,765.2,-0.516,-0.779,-1.506,23.814,29.071,25.871,84.571
2022-W14,2022,14,2022-04-04,2022-04-10,20.7,20.7,225.2,785.2,-0.506,-0.843,-1.529,23.371,29.1,25.843,82.286
2022-W15,2022,15,2022-04-11,2022-04-17,10.4,10.4,145.3,778.4,-0.571,-0.889,-1.501,22.443,29.129,25.343,80.286
2022-W16,2022,16,2022-04-18,2022-04-24,42.8,42.8,130.5,764.7,-0.635,-0.886,-1.417,22.9,28.714,25.3,83.143
2022-W17,2022,17,2022-04-25,2022-05-01,0.0,0.0,73.9,641.7,-0.943,-0.95,-1.433,22.286,28.743,25.029,80.857
2022-W18,2022,18,2022-05-02,2022-05-08,3.9,3.9,57.1,588.8,-0.976,-0.994,-1.421,22.514,28.3,24.929,81.429
2022-W19,2022,19,2022-05-09,2022-05-15,1.9,1.9,48.6,484.3,-1.233,-1.05,-1.419,21.8,28.671,24.671,79.429
2022-W20,2022,20,2022-05-16,2022-05-22,5.5,5.5,11.3,478.2,-1.095,-1.053,-1.388,22.586,28.157,24.843,82.857
2022-W21,2022,21,2022-05-23,2022-05-29,0.4,0.4,11.7,459.2,-0.965,-1.089,-1.378,21.443,27.857,24.029,80.0
2022-W22,2022,22,2022-05-30,2022-06-05,0.2,0.2,8.0,385.6,-1.022,-1.109,-1.379,20.886,29.043,24.086,76.714
2022-W23,2022,23,2022-06-06,2022-06-12,1.4,1.4,7.5,291.7,-1.149,-1.123,-1.372,21.057,28.0,23.786,78.429
2022-W24,2022,24,2022-06-13,2022-06-19,2.2,2.2,4.2,203.6,-1.389,-1.159,-1.371,21.229,27.871,23.957,76.571
2022-W25,2022,25,2022-06-20,2022-06-26,4.1,4.1,7.9,150.1,-1.505,-1.154,-1.362,20.871,27.457,23.571,77.857
2022-W26,2022,26,2022-06-27,2022-07-03,0.2,0.2,7.9,93.7,-1.84,-1.162,-1.363,20.329,27.214,23.071,78.571
2022-W27,2022,27,2022-07-04,2022-07-10,0.4,0.4,6.9,73.4,-1.83,-1.106,-1.366,20.529,27.957,23.286,77.0
2022-W28,2022,28,2022-07-11,2022-07-17,0.2,0.2,4.9,63.2,-1.814,-1.101,-1.364,20.229,27.5,23.014,77.429
2022-W29,2022,29,2022-07-18,2022-07-24,1.0,1.0,1.8,21.4,-2.109,-1.176,-1.358,20.357,27.371,23.086,78.143
2022-W30,2022,30,2022-07-25,2022-07-31,0.2,0.2,1.8,21.6,-1.868,-1.371,-1.356,20.814,28.229,23.729,77.0
2022-W31,2022,31,2022-08-01,2022-08-07,0.5,0.5,1.9,18.2,-1.858,-1.376,-1.354,20.7,27.371,23.429,77.714
2022-W32,2022,32,2022-08-08,2022-08-14,0.5,0.5,2.2,16.8,-1.704,-1.539,-1.357,20.657,27.229,23.257,78.286
2022-W33,2022,33,2022-08-15,2022-08-21,0.3,0.3,1.5,11.6,-1.714,-1.431,-1.361,20.329,29.014,23.714,75.429
2022-W34,2022,34,2022-08-22,2022-08-28,0.2,0.2,1.5,11.4,-1.671,-1.279,-1.363,20.657,27.571,23.157,77.143
2022-W35,2022,35,2022-08-29,2022-09-04,0.0,0.0,1.0,11.2,-1.63,-1.3,-1.366,20.471,28.329,23.286,76.571
2022-W36,2022,36,2022-09-05,2022-09-11,0.2,0.2,0.7,10.0,-1.569,-1.409,-1.379,19.914,28.629,23.186,76.286
2022-W37,2022,37,2022-09-12,2022-09-18,0.1,0.1,0.5,7.9,-1.625,-1.58,-1.38,19.829,28.186,22.914,76.571
2022-W38,2022,38,2022-09-19,2022-09-25,0.3,0.3,0.6,4.1,-1.752,-1.668,-1.381,20.186,27.829,23.029,77.571
2022-W39,2022,39,2022-09-26,2022-10-02,0.0,0.0,0.6,3.9,-1.708,-1.903,-1.382,19.743,28.814,23.129,75.714
2022-W40,2022,40,2022-10-03,2022-10-09,0.0,0.0,0.4,3.5,-1.704,-1.871,-1.383,20.129,28.857,23.243,74.429
2022-W41,2022,41,2022-10-10,2022-10-16,0.3,0.3,0.6,3.6,-1.723,-1.845,-1.385,19.671,28.529,23.014,75.143
2022-W42,2022,42,2022-10-17,2022-10-23,0.8,0.8,1.1,3.4,-1.788,-2.102,-1.388,20.586,27.457,23.157,77.286
2022-W43,2022,43,2022-10-24,2022-10-30,0.0,0.0,1.1,3.2,-1.889,-1.932,-1.387,20.343,26.929,22.829,77.286
2022-W44,2022,44,2022-10-31,2022-11-06,1.0,1.0,2.1,3.7,-1.895,-1.928,-1.391,19.586,27.714,22.529,76.857
2022-W45,2022,45,2022-11-07,2022-11-13,0.0,0.0,1.8,3.2,-1.982,-1.838,-1.399,20.171,27.329,22.729,78.143
2022-W46,2022,46,2022-11-14,2022-11-20,0.2,0.2,1.2,3.1,-2.117,-1.933,-1.395,20.414,28.729,23.343,74.857
2022-W47,2022,47,2022-11-21,2022-11-27,0.0,0.0,1.2,2.9,-2.191,-1.946,-1.397,20.286,29.3,23.514,73.714
2022-W48,2022,48,2022-11-28,2022-12-04,0.2,0.2,0.4,3.1,-2.124,-1.926,-1.392,21.1,28.914,24.114,75.143
2022-W49,2022,49,2022-12-05,2022-12-11,0.3,0.3,0.7,3.2,-2.235,-1.955,-1.39,21.186,28.557,24.057,74.571
2022-W50,2022,50,2022-12-12,2022-12-18,1.5,1.5,2.0,4.6,-2.184,-2.031,-1.407,21.943,29.571,24.857,74.143
2022-W51,2022,51,2022-12-19,2022-12-25,0.0,0.0,2.0,4.3,-2.26,-2.229,-1.412,22.343,29.714,25.271,75.857
2022-W52,2022,52,2022-12-26,2023-01-01,3.7,3.7,5.5,8.0,-2.031,-2.128,-1.406,22.914,30.586,26.0,72.429
2023-W01,2023,1,2023-01-02,2023-01-08,6.7,6.7,11.9,14.7,-1.902,-2.087,-1.389,22.686,30.057,25.643,75.857
2023-W02,2023,2,2023-01-09,2023-01-15,11.2,11.2,21.6,25.6,-1.785,-2.034,-1.428,23.029,31.2,26.229,71.857
2023-W03,2023,3,2023-01-16,2023-01-22,29.3,29.3,50.9,54.1,-1.502,-1.839,-1.472,23.171,30.386,26.157,73.429
2023-W04,2023,4,2023-01-23,2023-01-29,14.7,14.7,61.9,68.8,-1.619,-1.936,-1.702,23.814,30.171,26.571,75.714
2023-W05,2023,5,2023-01-30,2023-02-05,65.4,65.4,120.6,133.2,-1.351,-1.65,-1.696,23.9,29.486,26.186,79.0
2023-W06,2023,6,2023-02-06,2023-02-12,30.8,30.8,140.2,164.0,-1.449,-1.712,-1.819,24.143,29.743,26.357,79.857
2023-W07,2023,7,2023-02-13,2023-02-19,52.3,52.3,163.2,216.1,-1.456,-1.719,-1.767,24.214,29.657,26.243,83.429
2023-W08,2023,8,2023-02-20,2023-02-26,113.0,113.0,261.5,329.1,-1.152,-1.451,-1.591,23.6,28.457,25.371,86.857
2023-W09,2023,9,2023-02-27,2023-03-05,53.8,53.8,249.9,382.7,-1.178,-1.448,-1.66,24.386,29.086,26.171,83.143
2023-W10,2023,10,2023-03-06,2023-03-12,174.2,174.2,393.3,556.6,-0.763,-1.059,-1.521,23.557,28.6,25.457,86.429
2023-W11,2023,11,2023-03-13,2023-03-19,121.9,121.9,462.9,677.0,-0.532,-0.814,-1.458,23.014,29.614,25.729,86.143
2023-W12,2023,12,2023-03-20,2023-03-26,100.4,100.4,450.3,777.4,-0.376,-0.671,-1.39,23.529,29.443,25.786,86.429
2023-W13,2023,13,2023-03-27,2023-04-02,87.3,87.3,483.8,861.0,-0.236,-0.558,-1.33,23.714,29.1,25.714,86.429
2023-W14,2023,14,2023-04-03,2023-04-09,107.3,107.3,416.9,961.6,-0.023,-0.427,-1.162,23.957,29.143,25.9,87.143
2023-W15,2023,15,2023-04-10,2023-04-16,123.9,123.9,418.9,1074.3,0.204,-0.245,-0.949,23.757,29.357,25.829,86.429
2023-W16,2023,16,2023-04-17,2023-04-23,126.8,126.8,445.3,1171.8,0.413,-0.099,-0.797,23.743,29.357,25.9,85.286
2023-W17,2023,17,2023-04-24,2023-04-30,94.0,94.0,452.0,1251.1,0.596,-0.004,-0.653,23.629,30.0,25.971,85.143
2023-W18,2023,18,2023-05-01,2023-05-07,18.6,18.6,363.3,1204.3,0.553,-0.04,-0.63,24.629,29.757,26.929,82.571
2023-W19,2023,19,2023-05-08,2023-05-14,36.5,36.5,275.9,1210.0,0.647,-0.039,-0.58,24.886,29.614,26.829,84.714
2023-W20,2023,20,2023-05-15,2023-05-21,32.8,32.8,181.9,1190.5,0.719,-0.024,-0.531,24.557,29.814,26.643,83.0
2023-W21,2023,21,2023-05-22,2023-05-28,33.6,33.6,121.5,1111.1,0.672,-0.009,-0.483,24.229,28.9,26.171,84.714
2023-W22,2023,22,2023-05-29,2023-06-04,15.8,15.8,118.7,1073.1,0.732,-0.01,-0.462,24.171,29.2,26.229,83.286
2023-W23,2023,23,2023-06-05,2023-06-11,17.4,17.4,99.6,916.3,0.593,-0.006,-0.439,24.229,28.629,26.0,84.0
2023-W24,2023,24,2023-06-12,2023-06-18,0.4,0.4,67.2,794.8,0.489,-0.025,-0.443,23.771,28.957,25.929,83.143
2023-W25,2023,25,2023-06-19,2023-06-25,0.3,0.3,33.9,694.7,0.404,-0.032,-0.45,23.429,28.729,25.7,79.857
2023-W26,2023,26,2023-06-26,2023-07-02,0.3,0.3,18.4,607.7,0.304,-0.029,-0.448,23.814,30.457,26.557,75.143
2023-W27,2023,27,2023-07-03,2023-07-09,9.0,9.0,10.0,509.4,0.21,0.031,-0.435,23.714,30.671,26.471,78.571
2023-W28,2023,28,2023-07-10,2023-07-16,0.7,0.7,10.3,386.2,-0.045,0.042,-0.436,24.257,30.714,26.8,75.143
2023-W29,2023,29,2023-07-17,2023-07-23,0.0,0.0,10.0,259.4,-0.274,0.061,-0.435,23.971,32.157,27.1,71.143
2023-W30,2023,30,2023-07-24,2023-07-30,0.1,0.1,9.8,165.5,-0.524,0.12,-0.435,23.029,31.829,26.543,70.571
2023-W31,2023,31,2023-07-31,2023-08-06,0.0,0.0,0.8,146.9,-0.52,0.127,-0.435,22.929,32.443,26.443,70.571
2023-W32,2023,32,2023-08-07,2023-08-13,0.0,0.0,0.1,110.4,-0.597,0.19,-0.437,22.614,32.2,26.071,70.571
2023-W33,2023,33,2023-08-14,2023-08-20,0.2,0.2,0.3,77.8,-0.711,0.236,-0.438,22.743,31.1,26.2,71.571
2023-W34,2023,34,2023-08-21,2023-08-27,0.0,0.0,0.2,44.2,-0.996,0.187,-0.439,23.071,32.057,26.714,70.571
2023-W35,2023,35,2023-08-28,2023-09-03,0.0,0.0,0.2,28.4,-1.188,0.238,-0.439,22.729,33.2,26.743,68.571
2023-W36,2023,36,2023-09-04,2023-09-10,0.0,0.0,0.2,11.0,-1.529,0.087,-0.456,22.371,32.3,25.971,70.0
2023-W37,2023,37,2023-09-11,2023-09-17,0.0,0.0,0.0,10.6,-1.506,0.007,-0.456,22.371,32.086,26.171,68.714
2023-W38,2023,38,2023-09-18,2023-09-24,0.0,0.0,0.0,10.3,-1.409,-0.05,-0.456,22.4,32.943,26.257,69.0
2023-W39,2023,39,2023-09-25,2023-10-01,0.0,0.0,0.0,10.0,-1.364,-0.122,-0.458,22.686,33.571,26.814,67.571
2023-W40,2023,40,2023-10-02,2023-10-08,0.0,0.0,0.0,1.0,-2.092,-0.207,-0.457,23.0,33.343,26.986,66.714
2023-W41,2023,41,2023-10-09,2023-10-15,3.7,3.7,3.7,4.0,-1.686,-0.397,-0.454,23.357,32.071,26.7,71.143
2023-W42,2023,42,2023-10-16,2023-10-22,0.3,0.3,4.0,4.3,-1.704,-0.572,-0.453,23.3,30.957,26.214,73.714
2023-W43,2023,43,2023-10-23,2023-10-29,19.7,19.7,23.7,23.9,-1.039,-0.713,-0.425,23.171,30.371,25.871,78.286
2023-W44,2023,44,2023-10-30,2023-11-05,6.1,6.1,29.8,30.0,-0.954,-0.695,-0.421,22.614,30.271,25.471,79.286
2023-W45,2023,45,2023-11-06,2023-11-12,0.0,0.0,26.1,30.0,-0.962,-0.755,-0.425,22.443,31.657,25.914,72.429
2023-W46,2023,46,2023-11-13,2023-11-19,1.7,1.7,27.5,31.5,-1.002,-0.872,-0.421,22.786,30.514,25.843,75.286
2023-W47,2023,47,2023-11-20,2023-11-26,3.9,3.9,11.7,35.4,-0.954,-1.054,-0.415,23.086,32.686,26.814,70.286
2023-W48,2023,48,2023-11-27,2023-12-03,0.3,0.3,5.9,35.7,-0.912,-1.158,-0.412,23.0,31.671,26.514,70.429
2023-W49,2023,49,2023-12-04,2023-12-10,0.3,0.3,6.2,36.0,-0.969,-1.322,-0.41,23.414,32.229,27.029,68.714
2023-W50,2023,50,2023-12-11,2023-12-17,5.0,5.0,9.5,41.0,-0.938,-1.302,-0.41,23.943,32.514,27.314,70.286
2023-W51,2023,51,2023-12-18,2023-12-24,13.4,13.4,19.0,54.4,-0.766,-1.177,-0.396,23.786,32.529,27.314,71.429
2023-W52,2023,52,2023-12-25,2023-12-31,26.3,26.3,45.0,80.7,-0.533,-0.998,-0.368,23.571,30.171,26.057,78.0
2024-W01,2024,1,2024-01-01,2024-01-07,11.7,11.7,56.4,92.4,-0.575,-1.087,-0.338,23.843,31.486,26.643,76.429
2024-W02,2024,2,2024-01-08,2024-01-14,14.9,14.9,66.3,103.6,-0.66,-1.133,-0.337,24.286,32.071,27.143,75.286
2024-W03,2024,3,2024-01-15,2024-01-21,6.0,6.0,58.9,109.3,-0.873,-1.302,-0.366,24.514,32.114,27.486,75.143
2024-W04,2024,4,2024-01-22,2024-01-28,10.0,10.0,42.6,99.6,-1.269,-1.47,-0.382,25.271,32.943,28.329,73.429
2024-W05,2024,5,2024-01-29,2024-02-04,76.4,76.4,107.3,169.9,-1.065,-1.254,-0.364,24.757,31.0,27.057,82.286
2024-W06,2024,6,2024-02-05,2024-02-11,105.8,105.8,198.2,275.7,-0.748,-0.988,-0.257,24.829,29.986,26.714,84.571
2024-W07,2024,7,2024-02-12,2024-02-18,25.3,25.3,217.5,299.3,-0.97,-1.168,-0.302,25.071,30.457,27.214,83.143
2024-W08,2024,8,2024-02-19,2024-02-25,107.3,107.3,314.8,402.7,-0.799,-1.014,-0.321,24.357,30.429,26.571,85.286
2024-W09,2024,9,2024-02-26,2024-03-03,66.2,66.2,304.6,468.6,-0.8,-0.996,-0.314,24.186,30.343,26.5,84.143
2024-W10,2024,10,2024-03-04,2024-03-10,29.7,29.7,228.5,498.0,-0.991,-1.147,-0.521,24.971,30.029,26.929,83.429
2024-W11,2024,11,2024-03-11,2024-03-17,2.0,2.0,205.2,495.0,-1.192,-1.266,-0.69,25.3,31.0,27.714,78.0
2024-W12,2024,12,2024-03-18,2024-03-24,20.6,20.6,118.5,502.2,-1.315,-1.33,-0.827,24.857,31.857,27.6,77.286
2024-W13,2024,13,2024-03-25,2024-03-31,11.2,11.2,63.5,487.1,-1.498,-1.4,-0.947,24.057,32.414,27.471,73.714
2024-W14,2024,14,2024-04-01,2024-04-07,0.9,0.9,34.7,476.3,-1.575,-1.511,-1.117,24.457,32.643,27.886,67.429
2024-W15,2024,15,2024-04-08,2024-04-14,0.0,0.0,32.7,461.4,-1.674,-1.582,-1.314,24.971,33.486,28.857,63.0
2024-W16,2024,16,2024-04-15,2024-04-21,16.2,16.2,28.3,471.6,-1.664,-1.615,-1.497,25.0,33.014,28.014,71.571
2024-W17,2024,17,2024-04-22,2024-04-28,25.6,25.6,42.7,487.2,-1.49,-1.642,-1.623,24.871,32.143,27.786,73.429
2024-W18,2024,18,2024-04-29,2024-05-05,4.2,4.2,46.0,415.0,-1.608,-1.69,-1.644,24.729,32.8,28.143,68.571
2024-W19,2024,19,2024-05-06,2024-05-12,6.7,6.7,52.7,315.9,-1.947,-1.732,-1.704,24.614,31.143,27.5,73.571
2024-W20,2024,20,2024-05-13,2024-05-19,3.0,3.0,39.5,293.6,-1.877,-1.728,-1.744,23.643,31.414,26.857,74.714
2024-W21,2024,21,2024-05-20,2024-05-26,0.1,0.1,14.0,186.4,-2.247,-1.768,-1.807,23.414,31.643,26.829,70.714
2024-W22,2024,22,2024-05-27,2024-06-02,1.7,1.7,11.5,121.9,-2.464,-1.783,-1.839,22.786,30.943,26.271,72.0
2024-W23,2024,23,2024-06-03,2024-06-09,0.0,0.0,4.8,92.2,-2.419,-1.791,-1.866,22.214,31.043,25.786,70.286
2024-W24,2024,24,2024-06-10,2024-06-16,3.9,3.9,5.7,94.1,-2.178,-1.839,-1.861,21.886,30.214,25.314,71.857
2024-W25,2024,25,2024-06-17,2024-06-23,0.4,0.4,6.0,73.9,-2.155,-1.878,-1.858,22.257,31.386,25.857,71.143
2024-W26,2024,26,2024-06-24,2024-06-30,3.1,3.1,7.4,65.8,-2.141,-1.965,-1.854,22.286,31.229,25.8,70.857
2024-W27,2024,27,2024-07-01,2024-07-07,0.0,0.0,7.4,64.9,-1.929,-1.944,-1.882,22.657,30.814,25.871,70.571
2024-W28,2024,28,2024-07-08,2024-07-14,4.7,4.7,8.2,69.6,-1.739,-1.92,-1.869,21.914,31.229,25.471,71.429
2024-W29,2024,29,2024-07-15,2024-07-21,0.0,0.0,7.8,53.4,-1.553,-1.892,-1.863,20.729,31.1,24.629,70.143
2024-W30,2024,30,2024-07-22,2024-07-28,0.0,0.0,4.7,27.8,-1.731,-1.798,-1.859,20.986,31.686,24.829,68.857
2024-W31,2024,31,2024-07-29,2024-08-04,0.0,0.0,4.7,23.6,-1.721,-1.891,-1.859,21.829,30.271,25.014,70.857
2024-W32,2024,32,2024-08-05,2024-08-11,0.7,0.7,0.7,17.6,-1.681,-2.133,-1.862,21.4,30.6,24.786,70.714
2024-W33,2024,33,2024-08-12,2024-08-18,0.0,0.0,0.7,14.6,-1.611,-2.091,-1.864,21.186,30.0,24.229,72.0
2024-W34,2024,34,2024-08-19,2024-08-25,0.0,0.0,0.7,14.5,-1.563,-2.363,-1.868,20.857,30.014,24.486,70.286
2024-W35,2024,35,2024-08-26,2024-09-01,0.9,0.9,1.6,13.7,-1.54,-2.512,-1.868,19.871,31.2,24.114,69.143
2024-W36,2024,36,2024-09-02,2024-09-08,0.0,0.0,0.9,13.7,-1.435,-2.453,-1.871,19.5,31.471,23.943,68.429
2024-W37,2024,37,2024-09-09,2024-09-15,0.0,0.0,0.9,9.8,-1.538,-2.224,-1.872,20.586,31.814,24.714,69.0
2024-W38,2024,38,2024-09-16,2024-09-22,0.0,0.0,0.9,9.4,-1.445,-2.167,-1.875,20.786,31.071,24.529,68.857
2024-W39,2024,39,2024-09-23,2024-09-29,0.0,0.0,0.0,6.3,-1.539,-2.127,-1.875,20.671,31.014,24.543,69.714
2024-W40,2024,40,2024-09-30,2024-10-06,0.2,0.2,0.2,6.5,-1.488,-1.923,-1.877,21.286,31.929,25.186,68.429
2024-W41,2024,41,2024-10-07,2024-10-13,0.3,0.3,0.5,2.1,-1.902,-1.798,-1.885,21.429,31.729,25.143,68.714
2024-W42,2024,42,2024-10-14,2024-10-20,0.0,0.0,0.5,2.1,-1.952,-1.663,-1.882,21.657,31.786,25.3,69.0
2024-W43,2024,43,2024-10-21,2024-10-27,0.2,0.2,0.7,2.3,-2.006,-1.836,-1.92,21.8,32.157,25.4,69.429
2024-W44,2024,44,2024-10-28,2024-11-03,0.5,0.5,1.0,2.8,-1.999,-1.837,-1.94,20.7,30.829,24.429,68.286
2024-W45,2024,45,2024-11-04,2024-11-10,0.3,0.3,1.0,2.4,-2.089,-1.838,-1.951,20.614,31.0,24.229,70.286
2024-W46,2024,46,2024-11-11,2024-11-17,0.0,0.0,1.0,2.4,-2.217,-1.868,-1.949,20.929,32.043,24.971,67.0
2024-W47,2024,47,2024-11-18,2024-11-24,0.0,0.0,0.8,2.4,-2.266,-1.871,-1.956,21.1,32.657,25.386,66.0
2024-W48,2024,48,2024-11-25,2024-12-01,0.0,0.0,0.3,1.5,-2.403,-1.899,-1.952,22.043,33.386,26.1,64.143
2024-W49,2024,49,2024-12-02,2024-12-08,1.1,1.1,1.1,2.6,-2.322,-1.859,-1.944,22.643,33.557,26.743,64.429
2024-W50,2024,50,2024-12-09,2024-12-15,1.4,1.4,2.5,4.0,-2.249,-1.985,-1.971,23.171,33.471,27.357,62.0
2024-W51,2024,51,2024-12-16,2024-12-22,3.1,3.1,5.6,7.1,-2.018,-1.921,-2.003,23.171,34.286,27.457,60.857
2024-W52,2024,52,2024-12-23,2024-12-29,9.6,9.6,15.2,16.7,-1.63,-1.807,-2.043,23.329,32.729,27.071,68.286
2025-W01,2025,1,2024-12-30,2025-01-05,52.6,52.6,66.7,69.1,-0.826,-1.237,-1.946,22.9,29.271,25.343,81.857
2025-W02,2025,2,2025-01-06,2025-01-12,5.7,5.7,71.0,74.5,-0.962,-1.393,-2.01,23.271,30.3,26.071,79.143
2025-W03,2025,3,2025-01-13,2025-01-19,28.4,28.4,96.3,102.9,-0.932,-1.369,-1.939,23.429,31.186,26.3,78.286
2025-W04,2025,4,2025-01-20,2025-01-26,2.4,2.4,89.1,105.1,-1.216,-1.596,-1.963,23.443,32.129,26.9,72.143
2025-W05,2025,5,2025-01-27,2025-02-02,6.0,6.0,42.5,110.6,-1.557,-1.834,-2.161,24.157,33.6,28.086,63.429
2025-W06,2025,6,2025-02-03,2025-02-09,57.9,57.9,94.7,168.2,-1.417,-1.69,-2.238,24.414,32.371,27.314,73.429
2025-W07,2025,7,2025-02-10,2025-02-16,210.2,210.2,276.5,378.4,-0.591,-0.964,-1.812,23.3,29.271,25.114,89.571
2025-W08,2025,8,2025-02-17,2025-02-23,187.8,187.8,461.9,566.2,-0.152,-0.57,-1.661,23.1,29.714,25.214,88.714
2025-W09,2025,9,2025-02-24,2025-03-02,197.3,197.3,653.2,763.5,0.216,-0.216,-1.419,23.643,30.043,25.657,87.857
2025-W10,2025,10,2025-03-03,2025-03-09,175.6,175.6,770.9,938.0,0.422,-0.007,-1.171,23.129,30.557,25.843,87.143
2025-W11,2025,11,2025-03-10,2025-03-16,177.9,177.9,738.6,1114.5,0.663,0.232,-0.874,23.514,31.057,25.957,86.571
2025-W12,2025,12,2025-03-17,2025-03-23,63.3,63.3,614.1,1174.7,0.64,0.231,-0.821,24.029,30.943,26.557,82.714
2025-W13,2025,13,2025-03-24,2025-03-30,151.4,151.4,568.2,1316.5,0.868,0.411,-0.609,24.071,31.186,26.586,83.571
2025-W14,2025,14,2025-03-31,2025-04-06,83.0,83.0,475.6,1346.9,0.856,0.434,-0.488,24.029,31.7,26.714,83.714
2025-W15,2025,15,2025-04-07,2025-04-13,127.7,127.7,425.4,1468.9,1.04,0.551,-0.306,24.171,30.9,26.643,83.429
2025-W16,2025,16,2025-04-14,2025-04-20,15.2,15.2,377.3,1455.7,1.006,0.47,-0.295,24.314,31.429,27.057,80.0
2025-W17,2025,17,2025-04-21,2025-04-27,36.7,36.7,262.6,1490.0,1.059,0.444,-0.279,23.757,31.057,26.429,81.571
2025-W18,2025,18,2025-04-28,2025-05-04,13.9,13.9,193.5,1497.9,1.096,0.391,-0.268,23.3,31.057,26.357,78.714
